drug_1,drug_2,context,label
5746,387447,A375,1.0
5746,3062316,A375,1.0
5746,46926350,A375,1.0
5746,5288382,A375,1.0
5746,24958200,A375,1.0
5746,11520894,A375,1.0
5746,46239015,A375,1.0
5746,9826528,A375,1.0
5746,5329102,A375,1.0
5746,5394,A375,1.0
5746,5311,A375,1.0
24964624,11960529,A375,1.0
24964624,3062316,A375,1.0
24964624,176870,A375,1.0
24964624,11520894,A375,1.0
24964624,46239015,A375,1.0
24964624,216239,A375,1.0
59691338,11960529,A375,1.0
59691338,2567,A375,1.0
59691338,2907,A375,1.0
59691338,5743,A375,1.0
59691338,216453,A375,1.0
59691338,208908,A375,1.0
59691338,24748204,A375,1.0
59691338,46239015,A375,1.0
59691338,15953832,A375,1.0
59691338,216239,A375,1.0
24958200,11977753,A375,1.0
24958200,3062316,A375,1.0
24958200,46926350,A375,1.0
24958200,176870,A375,1.0
24958200,24964624,A375,1.0
24958200,11520894,A375,1.0
24958200,46239015,A375,1.0
24958200,498162,A375,1.0
24958200,104842,A375,1.0
24958200,216239,A375,1.0
24958200,60700,A375,1.0
24748204,11960529,A375,1.0
24748204,3062316,A375,1.0
24748204,24964624,A375,1.0
24748204,24958200,A375,1.0
24748204,11520894,A375,1.0
24748204,46239015,A375,1.0
24748204,216239,A375,1.0
11520894,46926350,A375,1.0
11520894,46239015,A375,1.0
11520894,216239,A375,1.0
11520894,60700,A375,1.0
15953832,3385,A375,1.0
15953832,24856436,A375,1.0
15953832,11977753,A375,1.0
15953832,387447,A375,1.0
15953832,2567,A375,1.0
15953832,3062316,A375,1.0
15953832,46926350,A375,1.0
15953832,31703,A375,1.0
15953832,176870,A375,1.0
15953832,36462,A375,1.0
15953832,5288382,A375,1.0
15953832,216453,A375,1.0
15953832,208908,A375,1.0
15953832,4091,A375,1.0
15953832,5746,A375,1.0
15953832,24964624,A375,1.0
15953832,24958200,A375,1.0
15953832,24748204,A375,1.0
15953832,11520894,A375,1.0
15953832,46239015,A375,1.0
15953832,36314,A375,1.0
15953832,9826528,A375,1.0
15953832,104842,A375,1.0
15953832,216239,A375,1.0
15953832,5329102,A375,1.0
15953832,5394,A375,1.0
15953832,60700,A375,1.0
15953832,13342,A375,1.0
15953832,5311497,A375,1.0
15953832,5311,A375,1.0
498162,46239015,A375,1.0
36314,24856436,A375,1.0
36314,11977753,A375,1.0
36314,3062316,A375,1.0
36314,46926350,A375,1.0
36314,176870,A375,1.0
36314,5288382,A375,1.0
36314,216453,A375,1.0
36314,24958200,A375,1.0
36314,46239015,A375,1.0
36314,216239,A375,1.0
36314,5329102,A375,1.0
36314,5394,A375,1.0
36314,5311,A375,1.0
9826528,11977753,A375,1.0
9826528,3062316,A375,1.0
9826528,104842,A375,1.0
9826528,216239,A375,1.0
9826528,60700,A375,1.0
104842,46239015,A375,1.0
104842,216239,A375,1.0
216239,46926350,A375,1.0
216239,46239015,A375,1.0
5329102,24856436,A375,1.0
5329102,11977753,A375,1.0
5329102,387447,A375,1.0
5329102,3062316,A375,1.0
5329102,46926350,A375,1.0
5329102,176870,A375,1.0
5329102,5288382,A375,1.0
5329102,24964624,A375,1.0
5329102,24958200,A375,1.0
5329102,24748204,A375,1.0
5329102,11520894,A375,1.0
5329102,46239015,A375,1.0
5329102,9826528,A375,1.0
5329102,104842,A375,1.0
5329102,216239,A375,1.0
5329102,5394,A375,1.0
5329102,60700,A375,1.0
5394,11960529,A375,1.0
5394,24856436,A375,1.0
5394,11977753,A375,1.0
5394,5288382,A375,1.0
5394,208908,A375,1.0
5394,24964624,A375,1.0
5394,24958200,A375,1.0
5394,46239015,A375,1.0
5394,216239,A375,1.0
5394,60700,A375,1.0
60700,11977753,A375,1.0
60700,46926350,A375,1.0
60700,46239015,A375,1.0
60700,216239,A375,1.0
13342,24856436,A375,1.0
13342,11977753,A375,1.0
13342,3062316,A375,1.0
13342,176870,A375,1.0
13342,5288382,A375,1.0
13342,216453,A375,1.0
13342,216239,A375,1.0
13342,5329102,A375,1.0
5311497,11977753,A375,1.0
5311497,3062316,A375,1.0
5311497,176870,A375,1.0
5311497,5288382,A375,1.0
5311497,46239015,A375,1.0
5311497,216239,A375,1.0
5311497,5329102,A375,1.0
5311,24856436,A375,1.0
5311,11977753,A375,1.0
5311,387447,A375,1.0
5311,60749,A375,1.0
5311,24958200,A375,1.0
5311,24748204,A375,1.0
5311,11520894,A375,1.0
5311,46239015,A375,1.0
5311,104842,A375,1.0
5311,216239,A375,1.0
5311,5329102,A375,1.0
5311,5394,A375,1.0
5311,60700,A375,1.0
3385,11960529,A427,1.0
3385,24856436,A427,1.0
3385,11977753,A427,1.0
3385,3062316,A427,1.0
3385,176870,A427,1.0
3385,5288382,A427,1.0
3385,208908,A427,1.0
3385,24964624,A427,1.0
3385,24748204,A427,1.0
3385,11520894,A427,1.0
3385,46239015,A427,1.0
3385,9826528,A427,1.0
3385,216239,A427,1.0
3385,5329102,A427,1.0
3385,5394,A427,1.0
11960529,11977753,A427,1.0
11960529,5288382,A427,1.0
11960529,216239,A427,1.0
24856436,11977753,A427,1.0
24856436,3062316,A427,1.0
24856436,176870,A427,1.0
24856436,208908,A427,1.0
24856436,24964624,A427,1.0
24856436,24958200,A427,1.0
24856436,24748204,A427,1.0
24856436,11520894,A427,1.0
24856436,46239015,A427,1.0
24856436,9826528,A427,1.0
24856436,104842,A427,1.0
24856436,216239,A427,1.0
24856436,60700,A427,1.0
11977753,46926350,A427,1.0
11977753,46239015,A427,1.0
11977753,498162,A427,1.0
11977753,104842,A427,1.0
11977753,216239,A427,1.0
387447,11977753,A427,1.0
387447,3062316,A427,1.0
387447,5288382,A427,1.0
387447,104842,A427,1.0
387447,216239,A427,1.0
387447,60700,A427,1.0
2567,24856436,A427,1.0
2567,11977753,A427,1.0
2567,3062316,A427,1.0
2567,208908,A427,1.0
2567,24964624,A427,1.0
2567,24958200,A427,1.0
2567,11520894,A427,1.0
2567,5329102,A427,1.0
2907,5394,A427,1.0
3062316,11960529,A427,1.0
3062316,11977753,A427,1.0
3062316,11520894,A427,1.0
3062316,46239015,A427,1.0
3062316,498162,A427,1.0
3062316,104842,A427,1.0
3062316,216239,A427,1.0
3062316,60700,A427,1.0
31703,208908,A427,1.0
31703,24964624,A427,1.0
31703,11520894,A427,1.0
31703,5329102,A427,1.0
176870,11977753,A427,1.0
176870,3062316,A427,1.0
176870,46926350,A427,1.0
176870,5288382,A427,1.0
176870,11520894,A427,1.0
176870,46239015,A427,1.0
176870,104842,A427,1.0
176870,216239,A427,1.0
176870,60700,A427,1.0
36462,11977753,A427,1.0
36462,176870,A427,1.0
36462,5288382,A427,1.0
36462,208908,A427,1.0
36462,24964624,A427,1.0
36462,24748204,A427,1.0
36462,11520894,A427,1.0
36462,5329102,A427,1.0
5288382,11977753,A427,1.0
5288382,46239015,A427,1.0
5288382,104842,A427,1.0
5288382,216239,A427,1.0
5288382,60700,A427,1.0
60749,24856436,A427,1.0
60749,11977753,A427,1.0
60749,3062316,A427,1.0
60749,176870,A427,1.0
60749,5288382,A427,1.0
60749,208908,A427,1.0
60749,24964624,A427,1.0
60749,11520894,A427,1.0
60749,46239015,A427,1.0
60749,9826528,A427,1.0
60749,5329102,A427,1.0
216453,11960529,A427,1.0
216453,11977753,A427,1.0
216453,387447,A427,1.0
216453,3062316,A427,1.0
216453,176870,A427,1.0
216453,5288382,A427,1.0
216453,208908,A427,1.0
216453,24964624,A427,1.0
216453,24748204,A427,1.0
216453,11520894,A427,1.0
216453,9826528,A427,1.0
216453,104842,A427,1.0
216453,216239,A427,1.0
216453,5329102,A427,1.0
216453,5394,A427,1.0
208908,11977753,A427,1.0
208908,387447,A427,1.0
208908,3062316,A427,1.0
208908,176870,A427,1.0
208908,5288382,A427,1.0
208908,24958200,A427,1.0
208908,24748204,A427,1.0
208908,46239015,A427,1.0
208908,9826528,A427,1.0
208908,104842,A427,1.0
208908,216239,A427,1.0
208908,60700,A427,1.0
4091,3062316,A427,1.0
4091,5288382,A427,1.0
126941,176870,A427,1.0
126941,24964624,A427,1.0
126941,11520894,A427,1.0
5746,24856436,A427,1.0
5746,11977753,A427,1.0
5746,387447,A427,1.0
5746,3062316,A427,1.0
5746,46926350,A427,1.0
5746,5288382,A427,1.0
5746,208908,A427,1.0
5746,24964624,A427,1.0
5746,24958200,A427,1.0
5746,24748204,A427,1.0
5746,11520894,A427,1.0
5746,46239015,A427,1.0
5746,9826528,A427,1.0
5746,5329102,A427,1.0
5746,5311,A427,1.0
24964624,11977753,A427,1.0
24964624,387447,A427,1.0
24964624,3062316,A427,1.0
24964624,176870,A427,1.0
24964624,5288382,A427,1.0
24964624,11520894,A427,1.0
24964624,9826528,A427,1.0
24964624,104842,A427,1.0
24964624,216239,A427,1.0
24964624,60700,A427,1.0
59691338,3385,A427,1.0
59691338,11960529,A427,1.0
59691338,2567,A427,1.0
59691338,2907,A427,1.0
59691338,3062316,A427,1.0
59691338,5743,A427,1.0
59691338,216453,A427,1.0
59691338,11520894,A427,1.0
59691338,15953832,A427,1.0
59691338,5394,A427,1.0
24958200,387447,A427,1.0
24958200,3062316,A427,1.0
24958200,24964624,A427,1.0
24958200,11520894,A427,1.0
24958200,46239015,A427,1.0
24958200,104842,A427,1.0
24748204,11977753,A427,1.0
24748204,3062316,A427,1.0
24748204,176870,A427,1.0
24748204,5288382,A427,1.0
24748204,24958200,A427,1.0
24748204,11520894,A427,1.0
24748204,46239015,A427,1.0
24748204,216239,A427,1.0
11520894,11977753,A427,1.0
11520894,5288382,A427,1.0
11520894,46239015,A427,1.0
11520894,498162,A427,1.0
11520894,104842,A427,1.0
11520894,216239,A427,1.0
11520894,60700,A427,1.0
15953832,3385,A427,1.0
15953832,11960529,A427,1.0
15953832,24856436,A427,1.0
15953832,11977753,A427,1.0
15953832,387447,A427,1.0
15953832,2567,A427,1.0
15953832,3062316,A427,1.0
15953832,46926350,A427,1.0
15953832,176870,A427,1.0
15953832,36462,A427,1.0
15953832,5288382,A427,1.0
15953832,60749,A427,1.0
15953832,216453,A427,1.0
15953832,208908,A427,1.0
15953832,5746,A427,1.0
15953832,24964624,A427,1.0
15953832,24958200,A427,1.0
15953832,24748204,A427,1.0
15953832,11520894,A427,1.0
15953832,46239015,A427,1.0
15953832,36314,A427,1.0
15953832,9826528,A427,1.0
15953832,104842,A427,1.0
15953832,216239,A427,1.0
15953832,5329102,A427,1.0
15953832,5394,A427,1.0
15953832,60700,A427,1.0
15953832,13342,A427,1.0
498162,46239015,A427,1.0
36314,3062316,A427,1.0
36314,46926350,A427,1.0
36314,24964624,A427,1.0
36314,24748204,A427,1.0
36314,9826528,A427,1.0
36314,216239,A427,1.0
36314,5329102,A427,1.0
9826528,11977753,A427,1.0
9826528,3062316,A427,1.0
9826528,5288382,A427,1.0
9826528,11520894,A427,1.0
9826528,46239015,A427,1.0
9826528,216239,A427,1.0
9826528,60700,A427,1.0
104842,216239,A427,1.0
216239,46926350,A427,1.0
216239,46239015,A427,1.0
5329102,24856436,A427,1.0
5329102,11977753,A427,1.0
5329102,387447,A427,1.0
5329102,3062316,A427,1.0
5329102,46926350,A427,1.0
5329102,176870,A427,1.0
5329102,5288382,A427,1.0
5329102,208908,A427,1.0
5329102,24964624,A427,1.0
5329102,24748204,A427,1.0
5329102,11520894,A427,1.0
5329102,46239015,A427,1.0
5329102,9826528,A427,1.0
5329102,104842,A427,1.0
5329102,216239,A427,1.0
5329102,5394,A427,1.0
5329102,60700,A427,1.0
5394,11960529,A427,1.0
5394,24856436,A427,1.0
5394,11977753,A427,1.0
5394,3062316,A427,1.0
5394,46926350,A427,1.0
5394,176870,A427,1.0
5394,5288382,A427,1.0
5394,24964624,A427,1.0
5394,24958200,A427,1.0
5394,24748204,A427,1.0
5394,11520894,A427,1.0
5394,46239015,A427,1.0
5394,9826528,A427,1.0
5394,216239,A427,1.0
60700,11977753,A427,1.0
60700,46239015,A427,1.0
60700,216239,A427,1.0
13342,216453,A427,1.0
13342,216239,A427,1.0
13342,5329102,A427,1.0
5311497,24856436,A427,1.0
5311497,3062316,A427,1.0
5311497,176870,A427,1.0
5311497,216239,A427,1.0
5311497,5329102,A427,1.0
5311,176870,A427,1.0
5311,11520894,A427,1.0
3385,24856436,CAOV3,1.0
3385,3062316,CAOV3,1.0
3385,176870,CAOV3,1.0
3385,208908,CAOV3,1.0
3385,24964624,CAOV3,1.0
3385,11520894,CAOV3,1.0
3385,46239015,CAOV3,1.0
3385,9826528,CAOV3,1.0
3385,5329102,CAOV3,1.0
3385,5311,CAOV3,1.0
11960529,46926350,CAOV3,1.0
11960529,5288382,CAOV3,1.0
11960529,104842,CAOV3,1.0
11960529,216239,CAOV3,1.0
24856436,11977753,CAOV3,1.0
24856436,387447,CAOV3,1.0
24856436,3062316,CAOV3,1.0
24856436,176870,CAOV3,1.0
24856436,5288382,CAOV3,1.0
24856436,208908,CAOV3,1.0
24856436,24958200,CAOV3,1.0
24856436,24748204,CAOV3,1.0
24856436,11520894,CAOV3,1.0
24856436,46239015,CAOV3,1.0
24856436,498162,CAOV3,1.0
24856436,9826528,CAOV3,1.0
24856436,104842,CAOV3,1.0
24856436,216239,CAOV3,1.0
24856436,60700,CAOV3,1.0
11977753,46926350,CAOV3,1.0
11977753,498162,CAOV3,1.0
11977753,104842,CAOV3,1.0
11977753,216239,CAOV3,1.0
387447,11977753,CAOV3,1.0
387447,3062316,CAOV3,1.0
387447,5288382,CAOV3,1.0
387447,11520894,CAOV3,1.0
387447,104842,CAOV3,1.0
387447,60700,CAOV3,1.0
2567,24856436,CAOV3,1.0
2567,11977753,CAOV3,1.0
2567,3062316,CAOV3,1.0
2567,5288382,CAOV3,1.0
2567,24964624,CAOV3,1.0
2567,24958200,CAOV3,1.0
2567,24748204,CAOV3,1.0
2567,11520894,CAOV3,1.0
2567,46239015,CAOV3,1.0
2567,5329102,CAOV3,1.0
2567,5311,CAOV3,1.0
2907,11960529,CAOV3,1.0
2907,5394,CAOV3,1.0
3062316,11977753,CAOV3,1.0
3062316,46926350,CAOV3,1.0
3062316,11520894,CAOV3,1.0
3062316,104842,CAOV3,1.0
3062316,216239,CAOV3,1.0
3062316,60700,CAOV3,1.0
5743,11977753,CAOV3,1.0
5743,387447,CAOV3,1.0
5743,3062316,CAOV3,1.0
5743,46926350,CAOV3,1.0
5743,176870,CAOV3,1.0
5743,208908,CAOV3,1.0
5743,24964624,CAOV3,1.0
5743,24748204,CAOV3,1.0
5743,11520894,CAOV3,1.0
5743,46239015,CAOV3,1.0
5743,9826528,CAOV3,1.0
5743,216239,CAOV3,1.0
5743,5311,CAOV3,1.0
31703,24856436,CAOV3,1.0
31703,3062316,CAOV3,1.0
31703,176870,CAOV3,1.0
31703,208908,CAOV3,1.0
31703,24958200,CAOV3,1.0
31703,11520894,CAOV3,1.0
31703,9826528,CAOV3,1.0
176870,11977753,CAOV3,1.0
176870,387447,CAOV3,1.0
176870,5288382,CAOV3,1.0
176870,11520894,CAOV3,1.0
176870,9826528,CAOV3,1.0
176870,104842,CAOV3,1.0
176870,216239,CAOV3,1.0
176870,60700,CAOV3,1.0
36462,24856436,CAOV3,1.0
36462,11977753,CAOV3,1.0
36462,387447,CAOV3,1.0
36462,3062316,CAOV3,1.0
36462,46926350,CAOV3,1.0
36462,176870,CAOV3,1.0
36462,5288382,CAOV3,1.0
36462,208908,CAOV3,1.0
36462,24964624,CAOV3,1.0
36462,24958200,CAOV3,1.0
36462,24748204,CAOV3,1.0
36462,11520894,CAOV3,1.0
36462,46239015,CAOV3,1.0
36462,9826528,CAOV3,1.0
36462,216239,CAOV3,1.0
36462,5329102,CAOV3,1.0
36462,5311,CAOV3,1.0
5288382,11977753,CAOV3,1.0
5288382,46926350,CAOV3,1.0
5288382,46239015,CAOV3,1.0
5288382,104842,CAOV3,1.0
5288382,216239,CAOV3,1.0
5288382,60700,CAOV3,1.0
60749,24856436,CAOV3,1.0
60749,387447,CAOV3,1.0
60749,24964624,CAOV3,1.0
60749,24958200,CAOV3,1.0
60749,24748204,CAOV3,1.0
60749,46239015,CAOV3,1.0
60749,5329102,CAOV3,1.0
60749,5394,CAOV3,1.0
216453,11960529,CAOV3,1.0
216453,11977753,CAOV3,1.0
216453,46926350,CAOV3,1.0
216453,176870,CAOV3,1.0
216453,5288382,CAOV3,1.0
216453,208908,CAOV3,1.0
216453,24964624,CAOV3,1.0
216453,24748204,CAOV3,1.0
216453,11520894,CAOV3,1.0
216453,9826528,CAOV3,1.0
216453,216239,CAOV3,1.0
216453,5329102,CAOV3,1.0
216453,60700,CAOV3,1.0
208908,11977753,CAOV3,1.0
208908,387447,CAOV3,1.0
208908,3062316,CAOV3,1.0
208908,46926350,CAOV3,1.0
208908,5288382,CAOV3,1.0
208908,24964624,CAOV3,1.0
208908,24958200,CAOV3,1.0
208908,24748204,CAOV3,1.0
208908,11520894,CAOV3,1.0
208908,46239015,CAOV3,1.0
208908,9826528,CAOV3,1.0
208908,104842,CAOV3,1.0
208908,216239,CAOV3,1.0
208908,60700,CAOV3,1.0
4091,11960529,CAOV3,1.0
4091,9826528,CAOV3,1.0
126941,46926350,CAOV3,1.0
5746,24856436,CAOV3,1.0
5746,11977753,CAOV3,1.0
5746,387447,CAOV3,1.0
5746,3062316,CAOV3,1.0
5746,46926350,CAOV3,1.0
5746,5288382,CAOV3,1.0
5746,208908,CAOV3,1.0
5746,24958200,CAOV3,1.0
5746,24748204,CAOV3,1.0
5746,11520894,CAOV3,1.0
5746,46239015,CAOV3,1.0
5746,9826528,CAOV3,1.0
5746,5329102,CAOV3,1.0
5746,5311,CAOV3,1.0
24964624,11960529,CAOV3,1.0
24964624,387447,CAOV3,1.0
24964624,46926350,CAOV3,1.0
24964624,176870,CAOV3,1.0
24964624,5288382,CAOV3,1.0
24964624,11520894,CAOV3,1.0
24964624,46239015,CAOV3,1.0
24964624,9826528,CAOV3,1.0
24964624,216239,CAOV3,1.0
59691338,3385,CAOV3,1.0
59691338,2907,CAOV3,1.0
59691338,5743,CAOV3,1.0
59691338,208908,CAOV3,1.0
59691338,4091,CAOV3,1.0
59691338,24964624,CAOV3,1.0
59691338,46239015,CAOV3,1.0
59691338,15953832,CAOV3,1.0
59691338,498162,CAOV3,1.0
59691338,216239,CAOV3,1.0
59691338,5394,CAOV3,1.0
24958200,46926350,CAOV3,1.0
24958200,176870,CAOV3,1.0
24958200,24964624,CAOV3,1.0
24958200,46239015,CAOV3,1.0
24958200,9826528,CAOV3,1.0
24958200,104842,CAOV3,1.0
24958200,60700,CAOV3,1.0
24748204,11977753,CAOV3,1.0
24748204,387447,CAOV3,1.0
24748204,3062316,CAOV3,1.0
24748204,24964624,CAOV3,1.0
24748204,24958200,CAOV3,1.0
24748204,11520894,CAOV3,1.0
24748204,46239015,CAOV3,1.0
24748204,498162,CAOV3,1.0
24748204,9826528,CAOV3,1.0
24748204,60700,CAOV3,1.0
11520894,11977753,CAOV3,1.0
11520894,46926350,CAOV3,1.0
11520894,5288382,CAOV3,1.0
11520894,46239015,CAOV3,1.0
11520894,104842,CAOV3,1.0
11520894,216239,CAOV3,1.0
11520894,60700,CAOV3,1.0
15953832,3385,CAOV3,1.0
15953832,11960529,CAOV3,1.0
15953832,24856436,CAOV3,1.0
15953832,11977753,CAOV3,1.0
15953832,387447,CAOV3,1.0
15953832,3062316,CAOV3,1.0
15953832,5743,CAOV3,1.0
15953832,46926350,CAOV3,1.0
15953832,31703,CAOV3,1.0
15953832,176870,CAOV3,1.0
15953832,36462,CAOV3,1.0
15953832,5288382,CAOV3,1.0
15953832,60749,CAOV3,1.0
15953832,216453,CAOV3,1.0
15953832,208908,CAOV3,1.0
15953832,126941,CAOV3,1.0
15953832,5746,CAOV3,1.0
15953832,24964624,CAOV3,1.0
15953832,24958200,CAOV3,1.0
15953832,24748204,CAOV3,1.0
15953832,11520894,CAOV3,1.0
15953832,46239015,CAOV3,1.0
15953832,36314,CAOV3,1.0
15953832,9826528,CAOV3,1.0
15953832,104842,CAOV3,1.0
15953832,216239,CAOV3,1.0
15953832,5329102,CAOV3,1.0
15953832,60700,CAOV3,1.0
15953832,13342,CAOV3,1.0
15953832,5311,CAOV3,1.0
498162,46926350,CAOV3,1.0
498162,46239015,CAOV3,1.0
36314,24856436,CAOV3,1.0
36314,387447,CAOV3,1.0
36314,176870,CAOV3,1.0
36314,208908,CAOV3,1.0
36314,24964624,CAOV3,1.0
36314,24748204,CAOV3,1.0
36314,9826528,CAOV3,1.0
36314,216239,CAOV3,1.0
36314,5329102,CAOV3,1.0
9826528,11977753,CAOV3,1.0
9826528,387447,CAOV3,1.0
9826528,3062316,CAOV3,1.0
9826528,46926350,CAOV3,1.0
9826528,5288382,CAOV3,1.0
9826528,11520894,CAOV3,1.0
9826528,46239015,CAOV3,1.0
9826528,498162,CAOV3,1.0
9826528,104842,CAOV3,1.0
9826528,216239,CAOV3,1.0
9826528,60700,CAOV3,1.0
104842,46239015,CAOV3,1.0
104842,216239,CAOV3,1.0
216239,46926350,CAOV3,1.0
216239,46239015,CAOV3,1.0
5329102,24856436,CAOV3,1.0
5329102,11977753,CAOV3,1.0
5329102,387447,CAOV3,1.0
5329102,46926350,CAOV3,1.0
5329102,176870,CAOV3,1.0
5329102,5288382,CAOV3,1.0
5329102,208908,CAOV3,1.0
5329102,24964624,CAOV3,1.0
5329102,24958200,CAOV3,1.0
5329102,24748204,CAOV3,1.0
5329102,11520894,CAOV3,1.0
5329102,46239015,CAOV3,1.0
5329102,9826528,CAOV3,1.0
5329102,104842,CAOV3,1.0
5329102,60700,CAOV3,1.0
5394,11960529,CAOV3,1.0
5394,24964624,CAOV3,1.0
5394,46239015,CAOV3,1.0
60700,11977753,CAOV3,1.0
60700,46926350,CAOV3,1.0
60700,46239015,CAOV3,1.0
60700,216239,CAOV3,1.0
13342,387447,CAOV3,1.0
13342,46926350,CAOV3,1.0
13342,176870,CAOV3,1.0
13342,5288382,CAOV3,1.0
13342,216453,CAOV3,1.0
13342,208908,CAOV3,1.0
13342,24964624,CAOV3,1.0
13342,24748204,CAOV3,1.0
13342,9826528,CAOV3,1.0
13342,216239,CAOV3,1.0
13342,5329102,CAOV3,1.0
5311497,46926350,CAOV3,1.0
5311497,5288382,CAOV3,1.0
5311497,208908,CAOV3,1.0
5311497,24748204,CAOV3,1.0
5311,11977753,CAOV3,1.0
5311,387447,CAOV3,1.0
5311,208908,CAOV3,1.0
5311,24964624,CAOV3,1.0
5311,24748204,CAOV3,1.0
5311,11520894,CAOV3,1.0
5311,216239,CAOV3,1.0
5311,5329102,CAOV3,1.0
3385,24856436,COLO320DM,1.0
3385,11977753,COLO320DM,1.0
3385,387447,COLO320DM,1.0
3385,46926350,COLO320DM,1.0
3385,176870,COLO320DM,1.0
3385,5288382,COLO320DM,1.0
3385,216453,COLO320DM,1.0
3385,208908,COLO320DM,1.0
3385,24964624,COLO320DM,1.0
3385,24958200,COLO320DM,1.0
3385,24748204,COLO320DM,1.0
3385,11520894,COLO320DM,1.0
3385,46239015,COLO320DM,1.0
3385,9826528,COLO320DM,1.0
3385,5329102,COLO320DM,1.0
3385,5311,COLO320DM,1.0
11960529,5288382,COLO320DM,1.0
11960529,46239015,COLO320DM,1.0
24856436,11977753,COLO320DM,1.0
24856436,387447,COLO320DM,1.0
24856436,46926350,COLO320DM,1.0
24856436,176870,COLO320DM,1.0
24856436,208908,COLO320DM,1.0
24856436,24964624,COLO320DM,1.0
24856436,24958200,COLO320DM,1.0
24856436,24748204,COLO320DM,1.0
24856436,11520894,COLO320DM,1.0
24856436,46239015,COLO320DM,1.0
24856436,9826528,COLO320DM,1.0
24856436,104842,COLO320DM,1.0
24856436,60700,COLO320DM,1.0
11977753,46926350,COLO320DM,1.0
11977753,46239015,COLO320DM,1.0
11977753,498162,COLO320DM,1.0
11977753,104842,COLO320DM,1.0
11977753,216239,COLO320DM,1.0
387447,11977753,COLO320DM,1.0
387447,46926350,COLO320DM,1.0
387447,11520894,COLO320DM,1.0
387447,46239015,COLO320DM,1.0
387447,498162,COLO320DM,1.0
387447,104842,COLO320DM,1.0
387447,216239,COLO320DM,1.0
387447,60700,COLO320DM,1.0
2567,11960529,COLO320DM,1.0
2567,387447,COLO320DM,1.0
2567,3062316,COLO320DM,1.0
2567,176870,COLO320DM,1.0
2567,5288382,COLO320DM,1.0
2567,208908,COLO320DM,1.0
2567,24958200,COLO320DM,1.0
2567,24748204,COLO320DM,1.0
2567,11520894,COLO320DM,1.0
2567,46239015,COLO320DM,1.0
2567,9826528,COLO320DM,1.0
2567,5394,COLO320DM,1.0
2907,11960529,COLO320DM,1.0
2907,3062316,COLO320DM,1.0
2907,5288382,COLO320DM,1.0
2907,11520894,COLO320DM,1.0
2907,9826528,COLO320DM,1.0
3062316,11960529,COLO320DM,1.0
3062316,5288382,COLO320DM,1.0
3062316,11520894,COLO320DM,1.0
5743,3062316,COLO320DM,1.0
5743,5288382,COLO320DM,1.0
5743,11520894,COLO320DM,1.0
5743,9826528,COLO320DM,1.0
5743,5394,COLO320DM,1.0
46926350,46239015,COLO320DM,1.0
31703,24856436,COLO320DM,1.0
31703,11977753,COLO320DM,1.0
31703,387447,COLO320DM,1.0
31703,46926350,COLO320DM,1.0
31703,208908,COLO320DM,1.0
31703,24964624,COLO320DM,1.0
31703,11520894,COLO320DM,1.0
31703,46239015,COLO320DM,1.0
31703,5329102,COLO320DM,1.0
31703,5311,COLO320DM,1.0
176870,11977753,COLO320DM,1.0
176870,387447,COLO320DM,1.0
176870,46926350,COLO320DM,1.0
176870,11520894,COLO320DM,1.0
176870,46239015,COLO320DM,1.0
176870,9826528,COLO320DM,1.0
176870,104842,COLO320DM,1.0
176870,60700,COLO320DM,1.0
36462,24856436,COLO320DM,1.0
36462,11977753,COLO320DM,1.0
36462,387447,COLO320DM,1.0
36462,46926350,COLO320DM,1.0
36462,176870,COLO320DM,1.0
36462,5288382,COLO320DM,1.0
36462,208908,COLO320DM,1.0
36462,24964624,COLO320DM,1.0
36462,24958200,COLO320DM,1.0
36462,11520894,COLO320DM,1.0
36462,46239015,COLO320DM,1.0
36462,216239,COLO320DM,1.0
36462,5329102,COLO320DM,1.0
36462,5394,COLO320DM,1.0
36462,5311,COLO320DM,1.0
5288382,46239015,COLO320DM,1.0
5288382,216239,COLO320DM,1.0
60749,24856436,COLO320DM,1.0
60749,11977753,COLO320DM,1.0
60749,387447,COLO320DM,1.0
60749,46926350,COLO320DM,1.0
60749,176870,COLO320DM,1.0
60749,208908,COLO320DM,1.0
60749,24964624,COLO320DM,1.0
60749,11520894,COLO320DM,1.0
60749,46239015,COLO320DM,1.0
60749,5329102,COLO320DM,1.0
216453,24856436,COLO320DM,1.0
216453,11977753,COLO320DM,1.0
216453,387447,COLO320DM,1.0
216453,3062316,COLO320DM,1.0
216453,46926350,COLO320DM,1.0
216453,176870,COLO320DM,1.0
216453,36462,COLO320DM,1.0
216453,5288382,COLO320DM,1.0
216453,60749,COLO320DM,1.0
216453,208908,COLO320DM,1.0
216453,24964624,COLO320DM,1.0
216453,24958200,COLO320DM,1.0
